book_id,title,corpus_type,token_ci_lower,token_ci_upper,token_gender_mean,type_ci_lower,type_ci_upper,type_gender_mean,prop_present_token,prop_present_type
L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",no_char,2.7910041128543095,2.9091471052659736,2.848928687649981,2.799679909080362,2.9867889082071777,2.896787206006663,0.7584415584415585,0.6589861751152074
L214,I AM A BUNNY,no_char,3.021035760621067,3.271079457369649,3.1386188960590755,3.0598395760743324,3.3282921918767507,3.1849132992784357,0.7564102564102564,0.8541666666666666
L215,WE'RE GOING ON A BEAR HUNT,no_char,2.996926584335658,3.1192502621240803,3.0582481838889404,2.883742790551234,3.140788222616633,3.004444456827824,0.7932011331444759,0.7532467532467533
L216,I WISH YOU MORE,no_char,3.040750931219681,3.206503254628255,3.121004727254727,3.043125686813187,3.3670675824175826,3.201697802197802,0.7474747474747475,0.6756756756756757
L217,GRANDFATHER'S JOURNEY,no_char,2.9363774911159934,3.035245461211952,2.986988131906858,2.9296986837324814,3.061248877085324,2.9942890114867016,0.746031746031746,0.6584362139917695
L218,WHERE DO DIGGERS SLEEP AT NIGHT?,no_char,2.8242346643518523,2.9665628444664907,2.8958314255189257,2.8219446063196063,3.0593205405705404,2.939221426721427,0.8150943396226416,0.7122302158273381
L219,CARS AND TRUCKS AND THINGS THAT GO,no_char,2.84045869200292,2.887866943531967,2.863942905384943,2.8741316866796884,2.963882492092307,2.918499671257983,0.753731343283582,0.5901287553648069
L220,RAIN MAKES APPLESAUCE,no_char,3.1292668751874073,3.2614643600178104,3.1949305031318604,2.97118469353922,3.2176485471509557,3.0879526280008025,0.8125,0.8285714285714286
L221,LITTLE BLUE TRUCK,no_char,2.7982289444908117,2.9324542414336716,2.8645925101621303,2.818533582936238,2.9971334058640475,2.9080642808518915,0.8033898305084746,0.7902097902097902
L222,THE STINKY CHEESE MAN AND OTHER FAIRLY STUPID TALES,no_char,3.0056448821792827,3.046142559687854,3.0246579324691307,2.9887177333698505,3.08232448240379,3.0333608438995014,0.8408766079085279,0.7517123287671232
L223,IN THE NIGHT KITCHEN,no_char,3.052959385209385,3.2133546802296804,3.135368032868033,2.926278853619207,3.132668119923555,3.0367241001751872,0.8008658008658008,0.71875
L224,DR. SEUSS'S ABC,no_char,2.8893500457875456,3.0790194250194247,2.9872341547341548,2.866765765585547,3.110726099345638,2.99189071446353,0.6346153846153846,0.5852272727272727
L225,FOX IN SOCKS,no_char,2.7596404564629515,2.8864629626925797,2.8252078220326196,2.9069468431808074,3.0607513799300405,2.981201528620177,0.7161764705882353,0.7268041237113402
L227,"HAPPY BIRTHDAY, BABY!",no_char,2.9818790438533425,3.150985298774435,3.0642279449522443,2.968267275259463,3.195320846688034,3.07726393976394,0.8359375,0.8372093023255814
L228,HOP ON POP,no_char,2.95221199079818,3.069159346198157,3.0109439619520266,2.8971854014041516,3.086192503243285,2.9954927884615383,0.9323308270676691,0.8571428571428571
L229,MR. BROWN CAN MOO! CAN YOU?,no_char,2.873717321864643,2.9968481316137567,2.935650146810861,2.8479223901098902,3.1525355807387054,2.9985042735042735,0.7159090909090909,0.7317073170731707
L230,"OH, THE THINKS YOU CAN THINK!",no_char,2.9754495873324984,3.0544903044388807,3.0155244895751223,2.9151514663320217,3.1190242306561755,3.017434314656537,0.864963503649635,0.7297297297297297
L231,ONE FISH TWO FISH RED FISH BLUE FISH,no_char,3.047872474506735,3.0930227748793295,3.0694048406803613,2.9970513124006573,3.10143740690256,3.0478776281973214,0.8908163265306123,0.9090909090909091
L232,THE FOOT BOOK,no_char,2.9164070197044336,3.0032685498768474,2.958995279146141,2.875541884436701,3.098008493031359,2.984683507549361,1,1
L233,THERE'S A WOCKET IN MY POCKET!,no_char,3.059803882504264,3.1750248947935016,3.1171594944495706,3.059811590044976,3.221827140422868,3.1386696109797376,0.6894736842105263,0.6475409836065574
L234,YERTLE THE TURTLE,no_char,2.8762352763646843,2.958623784104684,2.9174656717604277,2.9552310651219846,3.0674685210622714,3.0129220229456077,0.8156342182890856,0.7822878228782287
L235,I LOVE YOU THROUGH AND THROUGH,no_char,3.1487163032280217,3.390947730654762,3.2716245993589745,2.98314068647402,3.299174721883055,3.135385293718627,0.8421052631578947,0.8709677419354839
L236,WHERE THE SIDEWALK ENDS,no_char,2.9992690737231698,3.0178897742233275,3.0080094171979916,2.97392306578476,3.033307240216197,3.004391044230305,0.761337513061651,0.4785202863961814
L237,LITTLE OWL'S NIGHT,no_char,3.0237872003420936,3.1696536352138405,3.094330710963315,2.9988074627844448,3.159079349821941,3.080894528670855,0.8195121951219512,0.7615894039735099
L239,BRAVE IRENE,no_char,3.015335616881655,3.0774448567099055,3.046030074391027,2.982857981659344,3.081023679859644,3.031278482186787,0.7642585551330798,0.6481802426343154
L240,"KINDERGARTEN, HERE I COME!",no_char,2.995688181247396,3.0594671384680425,3.025856788530966,2.9793388565767915,3.0786798820672376,3.027813192381789,0.7444196428571429,0.7231121281464531
L241,THE MONSTER AT THE END OF THIS BOOK,no_char,2.9331923833094096,3.022310786223121,2.9788041092204307,2.9030899444867515,3.0800199042999705,2.993964640650781,0.8352941176470589,0.7934782608695652
L242,GRUMPY BIRD,no_char,2.955874498192804,3.057751969045123,3.0060933730903243,2.9511154932485812,3.1122397516698985,3.0338215183509303,0.8864864864864865,0.8928571428571429
L243,ELOISE,no_char,3.0255629820978474,3.0574662986546035,3.040690039964995,2.9619624992248026,3.0476700882558907,3.0037069352627928,0.7401604891096676,0.5666666666666667
L244,ON THE NIGHT YOU WERE BORN,no_char,3.091195210794683,3.1844690740597432,3.1371289704036185,3.121100268904824,3.2613136563295457,3.191667054696716,0.8693877551020408,0.8027210884353742
L245,WHEREVER YOU ARE MY LOVE WILL FIND YOU,no_char,3.0007211722101426,3.1375365504593447,3.065769279739868,2.9724213749213746,3.162385415510416,3.0686993561993563,0.8862559241706162,0.853448275862069
L246,PRESS HERE,no_char,2.923796826244743,3.048864991746936,2.9854593451815674,2.9101213241346664,3.0700617231551215,2.9914330987364695,0.8571428571428571,0.8317757009345794
L247,THE GARDEN OF ABDUL GASAZI,no_char,2.9716921743810643,3.045059898620082,3.008664071963627,2.951451029226764,3.043248708671503,2.9998088150048936,0.7933333333333333,0.7557251908396947
L248,TUESDAY,no_char,2.9254493464052285,3.2207282913165263,3.079458450046685,2.895294117647059,3.226778711484594,3.0600560224089635,1,1
L250,ELEPHANT AND PIGGY: TODAY I WILL FLY!,no_char,2.885316099962839,2.996342703190529,2.942336890162977,2.9053168076441103,3.0948423040775013,3.0067910160015425,0.8023255813953488,0.926829268292683
L252,BEAR SNORES ON,no_char,2.9230451813226295,3.0401916734776875,2.9821974017154185,2.8684687819339465,3.0544704018317153,2.9595222361602675,0.6387959866220736,0.5343915343915344
L253,THE NIGHT BEFORE MOTHER'S DAY,no_char,3.078055170992616,3.203525222350936,3.13934967551377,3.0185395015265044,3.1757457471070767,3.097826115820109,0.7509293680297398,0.696078431372549
L254,THE REAL MOTHER GOOSE,no_char,3.030678529311621,3.055219105304182,3.042894954503121,2.9775354384343293,3.0517487468482574,3.014084273462067,0.7568599133484629,0.5010152284263959
L255,HOW DO DINOSAURS SAY HAPPY BIRTHDAY?,no_char,2.846731601731602,3.0696051344488837,2.964379370629371,2.842502721815222,3.1020959503459498,2.972518315018315,0.7674418604651163,0.7142857142857143
L256,LON PO PO: A RED RIDING HOOD STORY FROM CHINA,no_char,2.9325786481942018,2.9996915531704134,2.965349023631295,2.986527970031014,3.103468403557829,3.0441263012140545,0.7605633802816901,0.7896440129449838
L257,THE WHEELS ON THE BUS,no_char,2.891670036743794,2.976197756694651,2.9344134643824087,2.8172316341066344,3.1317730379188706,2.968260751594085,0.8702702702702703,0.84375
M1,"BARK, GEORGE",char_only,1.4848861283643893,2.3160973084886125,1.8906832298136647,1.1485714285714286,4.153333333333333,2.6209523809523807,1,1
M2,BLUEBERRIES FOR SAL,char_only,3.3854322344322347,3.956083333333333,3.6803663003663,1.7793650793650793,4.346051587301587,3.056349206349206,1,1
M4,"CLICK, CLACK, MOO COWS THAT TYPE",char_only,1.085374149659864,1.1829931972789114,1.1272108843537414,1.0714285714285714,1.2666666666666666,1.169047619047619,1,1
M5,CLOUDY WITH A CHANCE OF MEATBALLS,char_only,1.0714285714285714,4.8,2.3793650793650793,1.0714285714285714,4.8,2.3793650793650793,0.375,0.75
M6,CORDUROY,char_only,2.0739084757834756,2.8057100885225883,2.4421652421652422,2.344076756576756,4.296493506493507,3.356210456210456,1,1
M7,CURIOUS GEORGE,char_only,1.1240167748917749,1.2531008574758575,1.1805994005994007,1.129563492063492,3.2470136345136345,1.9956857956857956,1,1
M8,LOVE YOU FOREVER,char_only,2.2204307007355784,2.811538908246225,2.5198606271777004,1.9009404761904762,4.166285714285715,3.046666666666667,1,1
M9,THE CARROT SEED,char_only,1.224202380952381,2.453333333333333,1.6738095238095239,1.1515873015873017,3.1396825396825396,1.8674603174603175,1,1
M10,THE SNOWY DAY,char_only,1.141314935064935,1.5695670995670996,1.3196699134199135,1.222738095238095,4.173333333333334,2.6751190476190474,1,1
M11,CAPS FOR SALE,char_only,1.1544730158730159,1.2857825396825397,1.215047619047619,1.0676190476190475,1.7346190476190473,1.3342857142857143,1,1
M12,GUESS HOW MUCH I LOVE YOU,char_only,1.4805863095238094,1.7852708333333331,1.6371428571428572,1.0178571428571428,1.842857142857143,1.3595238095238096,1,1
M13,HAROLD AND THE PURPLE CRAYON,char_only,1.0696048632218844,1.1055217831813577,1.0871833839918945,1,1.2,1.0845238095238094,1,1
M14,THE KEEPING QUILT,char_only,4.351521608643457,4.804785691199556,4.590817865607781,2.808318789054083,4.87040679908327,3.847374194433018,0.9722222222222222,0.9166666666666666
M15,THE OTHER SIDE,char_only,4.687803187803187,4.840800415800416,4.77013167013167,4.337179487179488,4.987179487179487,4.726068376068376,1,1
M17,MADELINE,char_only,3.3766071428571434,4.605990259740259,4.008225108225108,1.8439285714285718,4.517738095238094,3.2944444444444443,1,1
M18,MAKE WAY FOR DUCKLINGS,char_only,2.3142382517532445,3.4038414583916836,2.8750204568045645,1.5269531107462142,3.5734637488947825,2.399369851093989,1,1
M19,"NO, DAVID!",char_only,1.2352941176470589,2.207486631016043,1.5593582887700534,1.2352941176470589,4.8,3.0176470588235293,1,1
M20,OWL MOON,char_only,1.0979591836734692,1.2059098639455779,1.15,1,1.2666666666666666,1.1126984126984127,0.4827586206896552,0.75
M21,STELLALUNA,char_only,4.6364485981308405,4.718691588785046,4.677570093457944,4.62,5,4.82,1,1
M22,SYLVESTER AND THE MAGIC PEBBLE,char_only,1.2628828365878726,1.573108084960603,1.4160671462829737,1.4742857142857144,3.410083333333333,2.277142857142857,1,1
M23,THE GIVING TREE,char_only,1.9598498964803313,2.838012422360248,2.384679089026915,1.7912698412698411,4.377777777777777,3.0730158730158728,1,1
M24,THE POLAR EXPRESS,char_only,1.4785708377643862,2.5791253101736977,1.9744298712040647,1.9349851190476255,4.353715659340659,2.981456043956044,1,1
M25,DEAR ZOO,char_only,1.0178571428571428,1.0535714285714286,1.0357142857142856,1,1.0714285714285714,1.0357142857142856,1,1
M26,THE LITTLE HOUSE,char_only,4.371680602006689,4.714827201783723,4.564325529542921,2.0935897435897437,4.92051282051282,3.7064102564102566,0.9857142857142858,0.8571428571428571
M27,THE LORAX,char_only,1.3314887493458925,1.5837506541077968,1.454735740450026,1.1137261904761906,2.3099999999999996,1.5804761904761904,1,1
M28,THE RUNAWAY BUNNY,char_only,2.2540372670807454,3.8569358178053834,3.055486542443064,1.169047619047619,4.066666666666666,2.2095238095238097,1,1
M29,"ALEXANDER AND THE TERRIBLE, HORRIBLE, NO GOOD, VERY BAD DAY",char_only,1.602402978285331,2.5680423729320787,2.031070889894419,1.4148202287908178,3.2585281385281384,2.2434075728193377,1,1
M30,A BAD CASE OF STRIPES,char_only,4.339134443250985,4.692490153956318,4.518331543143573,2.2170952380952382,4.563428571428572,3.3838095238095236,1,1
M31,DON'T LET THE PIGEON DRIVE THE BUS,char_only,1.7,3.937142857142857,2.76,1.0714285714285714,4.8,2.838095238095238,1,1
M33,MIKE MULLIGAN AND HIS STEAM SHOVEL,char_only,1.4950152166129609,1.8137788151697927,1.6459307609683549,1.5438095238095237,3.6545726495726494,2.4845746845746843,1,1
M34,THE STORY OF BABAR,char_only,2.0144500144885544,2.5137092147203712,2.2458823529411767,1.8021412411118292,3.646556776556776,2.660848954966602,1,1
M35,WHERE THE WILD THINGS ARE,char_only,1.1280612244897958,1.5981930272108842,1.2962585034013605,1.0685714285714285,3.4542857142857146,1.9076190476190475,1,1
M36,THE TALE OF PETER RABBIT,char_only,1.5671587593370684,2.0816643323996264,1.8080357142857142,1.4770039682539733,3.652858796296296,2.4121031746031747,1,1
M37,THE STORY OF FERDINAND,char_only,1.2860345405767941,1.7906304493628435,1.523943661971831,1.1236224489795918,3.3431122448979584,2.1911564625850337,1,1
M38,ARE YOU MY MOTHER?,char_only,2.628276815776816,3.3607443482443484,3.009283309283309,1.8552380952380951,4.92,3.3876190476190473,1,1
M39,CHRYSANTHEMUM,char_only,4.388410968660968,4.631932895807895,4.523113553113553,3.419402472527473,4.941071428571428,4.367765567765567,0.989010989010989,0.8888888888888888
M40,DRAGONS LOVE TACOS,char_only,NA,NA,1.5,NA,NA,1.5,1,1
M41,LITTLE BLUE TRUCK LEADS THE WAY,char_only,1.0993197278911564,1.2387755102040816,1.1829931972789116,1.0714285714285714,1.2666666666666666,1.169047619047619,1,1
M42,IF YOU GIVE A MOUSE A COOKIE,char_only,1.0753439153439155,1.2562513227513226,1.1367195767195768,1.0685714285714285,2.3346190476190474,1.5342857142857143,1,1
M43,"OH, THE PLACES YOU'LL GO",char_only,1.0714285714285714,1.2666666666666666,1.1793650793650794,1.0714285714285714,1.2666666666666666,1.1793650793650794,1,1
M44,THE LITTLE ENGINE THAT COULD,char_only,2.384510582010582,3.9369576719576713,3.166931216931217,1.3777777777777775,3.9883928571428564,2.6325396825396825,1,1
M45,GOODNIGHT MOON,char_only,4.9,4.9,4.9,NA,NA,4.9,1,1
M46,CHICKA CHICKA BOOM BOOM,char_only,1.0714285714285714,1.0714285714285714,1.0714285714285714,NA,NA,1.0714285714285714,1,1
M47,I'M A BIG SISTER,char_only,2.9610389610389607,4.870454545454545,3.9415584415584415,1.357142857142857,5,3.738095238095238,1,1
M48,GREEN EGGS AND HAM,char_only,2,2,2,NA,NA,2,1,1
M49,CURIOUS GEORGE TAKES A JOB,char_only,1.1464058583959902,1.3534116541353385,1.243421052631579,1.1534259259259259,3.2598809523809527,2.0264550264550265,1,1
M50,THE PIGEON FINDS A HOT DOG!,char_only,NA,NA,1.2,NA,NA,1.2,1,1
M52,DUCK ON A BIKE,char_only,2.05995869776482,2.6288143828960155,2.3379980563654033,1.3195068027210886,3.5726190476190465,2.472108843537415,1,1
M53,HARRY THE DIRTY DOG,char_only,1.1711999244142102,1.488554857840572,1.3016512587941158,1.1714153439153439,2.958157305657306,2.042775742775743,1,1
M54,HOW DO DINOSAURS SAY GOOD NIGHT?,char_only,1.316117652189081,1.782382696668411,1.5351822780394209,1.3485714285714285,2.386959706959707,1.8677655677655678,1,1
M55,LILLY'S PURPLE PLASTIC PURSE,char_only,4.023038063909774,4.477886121553885,4.248026315789474,1.53,3.8172261904761906,2.6404761904761904,1,1
M56,LLAMA LLAMA RED PAJAMA,char_only,1.2666666666666666,2.5487179487179485,1.7794871794871794,1.2666666666666666,4.6,2.933333333333333,1,1
M57,MAISY GOES TO THE LIBRARY,char_only,3.6622142857142856,4.794785714285713,4.296904761904762,2.358730158730159,4.898412698412698,3.66031746031746,1,1
M58,OLIVIA,char_only,4.2765558292282435,4.76264367816092,4.551231527093596,2.3861772486772486,4.570648148148148,3.6375661375661377,1,1
M59,THE BERENSTAIN BEARS FORGET THEIR MANNERS,char_only,2.282149595687332,3.249845013477089,2.7576819407008086,1.6060884353741498,4.237142857142856,2.7183673469387752,1,1
M60,THIS IS NOT MY HAT,char_only,1.051948051948052,1.0714285714285714,1.0649350649350648,1,1.0714285714285714,1.0357142857142856,1,1
M61,THERE'S AN ALLIGATOR UNDER MY BED,char_only,1.063203463203463,2.13987012987013,1.4441558441558442,1.0676190476190475,3.3476190476190473,1.880952380952381,1,1
M62,THE VERY HUNGRY CATERPILLAR,char_only,1.0714285714285714,1.1080745341614906,1.0855072463768116,1.0714285714285714,1.2666666666666666,1.1793650793650794,1,1
M63,KNUFFLE BUNNY,char_only,3.369387755102041,4.458551020408163,3.9514285714285715,2.734285714285714,4.985714285714286,4.177142857142857,1,1
M64,LADYBUG GIRL AT THE BEACH,char_only,4.2848785250893675,4.691202833311267,4.495043911911382,2.0990450026164384,4.399472789115646,3.2706436420722134,1,1
M65,A SICK DAY FOR AMOS MCGEE,char_only,1.357264957264957,1.56996336996337,1.4609279609279608,1.1742857142857142,1.7333333333333332,1.4476190476190476,1,1
M66,FROGGY GOES TO BED,char_only,2.2022297297297295,2.9235698198198192,2.5875804375804377,1.956600529100529,4.14218253968254,2.993121693121693,1,1
M67,GOLDILICIOUS,char_only,3.2656182614555256,4.127688679245283,3.714487870619946,2.4573772321428615,4.501785714285714,3.5279017857142856,1,1
M68,MAISY GOES CAMPING,char_only,2.6056547619047743,4.904761904761904,3.761904761904762,1.5,5,3.7857142857142856,1,1
M69,OLIVIA. . . AND THE MISSING TOY,char_only,3.783057142857144,4.528688095238096,4.1817142857142855,2.03005291005291,4.459537037037036,3.2328042328042326,1,1
M70,LLAMA LLAMA HOME WITH MAMA,char_only,NA,NA,1.2666666666666666,NA,NA,1.2666666666666666,1,1
M71,HOW TO TRAIN A TRAIN,char_only,1,1.0714285714285714,1.0357142857142856,1,1.0714285714285714,1.0357142857142856,1,1
M72,PETE THE CAT: THE WHEELS ON THE BUS,char_only,1.2,1.2,1.2,NA,NA,1.2,1,1
M73,CHARLIE AND THE NEW BABY,char_only,2.563106060606061,4.406060606060605,3.524242424242424,1.4066666666666667,4.220000000000001,2.7733333333333334,1,1
M74,BEAR WANTS MORE,char_only,1.3281489262371615,1.5572595704948646,1.4450980392156862,1.0714285714285714,2,1.446031746031746,1,1
M76,CLIFFORD AT THE CIRCUS,char_only,1.2930877289377298,1.9546778388278379,1.6273186813186813,1.544973544973545,4.035064102564102,2.7734635734635735,1,1
M77,THE CAT IN THE HAT,char_only,2.70031037414966,3.664674744897959,3.1890306122448977,1.6371130952380955,4.359017857142858,2.979761904761905,1,1
M80,THE TRUE STORY OF THE 3 LITTLE PIGS!,char_only,1.1343406593406593,1.25442673992674,1.188150183150183,1.1752380952380954,1.4863974358974357,1.3173626373626373,1,1
M81,TRASHY TOWN,char_only,2.0970017636684304,2.974779541446208,2.539506172839506,1.0714285714285714,3.5,1.946031746031746,1,1
M82,THE DAY THE CRAYONS QUIT,char_only,1.4051929392446634,2.2550821018062392,1.7770114942528734,1.6182142857142858,3.9120408163265297,2.742176870748299,1,1
M83,ARTHUR WRITES A STORY,char_only,1.4318700396825397,2.112776124338624,1.7578042328042327,2.01265873015873,3.9845734126984125,3.0027777777777778,1,1
M84,BUNNY PARTY,char_only,2.511679894179894,3.3201700680272106,2.9309145880574454,1.8596693121693122,4.063769841269841,2.92010582010582,1,1
M85,IF YOU GIVE A MOOSE A MUFFIN,char_only,1.0861678004535147,1.670201247165533,1.3678004535147392,1.2174603174603174,3.9,2.5063492063492063,0.9767441860465116,0.8571428571428571
M86,THAT IS NOT A GOOD IDEA!,char_only,NA,NA,1,NA,NA,1,1,1
M87,THE BERENSTAIN BEARS AND THE GREEN-EYED MONSTER,char_only,3.0069974816849814,3.6450385923600206,3.3459085557299844,1.5677187627187625,4.001858974358974,2.784940984940985,1,1
M88,THE PAPER BAG PRINCESS,char_only,3.040975056689342,4.111009070294784,3.585374149659864,1.8552380952380951,4.88,3.3676190476190477,1,1
M89,WINTER DAYS IN THE BIG WOODS,char_only,3.3924362565539035,4.261416181857358,3.822207857501975,2.3396011396011396,4.499415954415954,3.5909238909238907,0.8793103448275862,0.9
M90,ANGELINA ICE SKATES,char_only,3.0963265893964422,3.863150138260433,3.4652403696521343,2.318061301443655,4.604783451842275,3.5768922953796904,1,1
M91,HORTON HEARS A WHO!,char_only,1.287568783068783,1.6404007936507936,1.458941798941799,1.081904761904762,3.5200000000000005,1.9876190476190476,1,1
M92,BREAD AND JAM FOR FRANCES,char_only,3.0726076418591393,3.564923394968305,3.326970235353469,2.2515079365079367,4.537923280423279,3.466056166056166,1,1
M93,SHOW DOG,char_only,2.1212240537240534,3.2311660561660562,2.6689865689865693,1.6887351190476196,4.391294642857142,3.0279761904761906,1,1
M94,GEORGE AND MARTHA,char_only,3.2364612511671336,4.175119047619048,3.7523809523809524,1.7457539682539684,4.277916666666666,3.0063492063492063,1,1
M95,MISS RUMPHIUS,char_only,3.981325981674721,4.4662078831532614,4.233096931080124,2.3364270451770452,4.288104889391654,3.3049342814048694,1,1
M96,THE GARDENER,char_only,2.9794031954887212,3.795451127819549,3.4105889724310776,2.0660064935064937,4.054664502164502,2.9904761904761905,1,1
M97,THE HAT,char_only,2.856038500506586,3.844549138804458,3.3496298028212923,2.074744734432235,4.514102564102564,3.48264652014652,1,1
M98,ARNIE THE DOUGHNUT,char_only,1.267835810624828,1.4586636388659509,1.3596339113680154,1.5300059523809526,3.7240892857142853,2.6083333333333334,1,1
M99,WHEN DINOSAURS CAME WITH EVERYTHING,char_only,3.32881919006919,4.09110615079365,3.7468152218152215,1.853797619047619,4.121771978021978,2.9861172161172163,1,1
M100,TRAIN,char_only,1.7571428571428571,4.346051587301587,3.034126984126984,1.169047619047619,4.8,2.9845238095238096,1,1
L101,EACH PEACH PEAR PLUM,char_only,2.854131054131054,4.914529914529914,3.9185185185185185,2.190769230769231,4.969230769230769,3.6533333333333333,1,1
L103,MISS NELSON IS MISSING,char_only,2.14504884004884,3.2029517704517705,2.679120879120879,2.1546088435374156,4.438095238095238,3.3102040816326532,1,1
L104,GIRAFFES CAN'T DANCE,char_only,1.1423007548007547,1.2058297258297257,1.1767121767121766,1.0357142857142856,1.2576923076923077,1.1422161172161172,1,1
L105,ANNO'S JOURNEY,char_only,1.1233630952380953,1.2285714285714284,1.1761904761904762,1.0485714285714285,1.2066666666666666,1.1276190476190475,1,1
L106,JENNY AND THE CAT CLUB,char_only,3.765139377289377,3.974964416535845,3.8717633001918714,2.195923534798535,3.672174450549451,2.925613553113553,1,1
L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",char_only,1.3966165413533833,1.9733364661654134,1.6736842105263157,1.1285714285714286,4.134285714285714,2.6342857142857143,1,1
L108,THOMAS THE TANK ENGINE: THE VERY FIRST STORIES,char_only,1.204738700564972,1.254119753833737,1.2297417271993543,1.0816326530612244,1.31156462585034,1.1829931972789116,1,1
L109,EXTRA YARN,char_only,3.549201261701262,4.375506376339709,3.9640686474019806,2.422550875050875,4.568091168091168,3.6586487586487584,1,1
L110,SQUARE,char_only,1.8580858395989976,2.5217324561403505,2.175062656641604,1.1202380952380953,3.7666666666666666,2.3845238095238095,1,1
L111,TRIANGLE (SHAPE TRILOGY),char_only,1.7413165266106443,2.387535014005602,2.068067226890756,1.0357142857142856,2.517857142857143,1.5845238095238094,0.8292682926829268,0.8
L112,JOURNEY,char_only,4.777777777777778,4.9914529914529915,4.902564102564103,4.6,5,4.841025641025641,1,1
L113,THE BIG HONEY HUNT,char_only,1.1512987012987013,1.6768398268398266,1.3383116883116883,1.1202380952380953,3.7666666666666666,2.051190476190476,1,1
L116,BELLY BUTTON BOOK,char_only,2.1538461538461537,3.376923076923077,2.5615384615384613,2.1538461538461537,4.6,3.3769230769230765,1,1
L118,BUT NOT THE HIPPOPOTAMUS,char_only,4.6,4.6,4.6,NA,NA,4.6,1,1
L123,"NIGHT-NIGHT, LITTLE POOKIE",char_only,3.5,4.333333333333333,3.8333333333333335,3.5,5,4.25,1,1
L129,"HELLO, ROCK",char_only,2.257142857142857,4.466666666666667,3.370748299319728,1.2133333333333334,4.23904761904762,2.719047619047619,1,1
L130,CLIFFORD THE BIG RED DOG,char_only,1.078021978021978,1.5342628205128206,1.2397435897435898,1.0485714285714285,3.4076190476190478,1.8676190476190477,1,1
L131,ARTHUR'S NOSE,char_only,1.2425853548966757,1.8897686433063792,1.5264150943396226,1.8469880952380955,4.066214285714286,2.9595238095238092,1,1
L132,BIG RED BARN,char_only,NA,NA,1.2666666666666666,NA,NA,1.2666666666666666,1,1
L134,THE IMPORTANT BOOK,char_only,1.1,4.933333333333334,3.0166666666666666,1.1,4.933333333333334,3.0166666666666666,1,1
L136,KATY AND THE BIG SNOW,char_only,4.431796296296297,4.862222222222223,4.685185185185185,2.6799999999999997,4.9799999999999995,4.153333333333333,1,1
L139,I AM A BIG SISTER!,char_only,2.857142857142857,4.938775510204081,3.897959183673469,1.357142857142857,5,3.738095238095238,1,1
L141,SHE PERSISTED: 13 AMERICAN WOMEN WHO CHANGED THE WORLD,char_only,4.189524965325936,4.5527084889220815,4.375251609232191,3.1126668383699636,4.048759443681319,3.5904532967032967,0.9903846153846154,0.9696969696969697
L142,TODAY I'LL BE A PRINCESS,char_only,NA,NA,5,NA,NA,5,1,1
L143,"GOOD DOG, CARL",char_only,1,1,1,NA,NA,1,1,1
L144,SLOW LORIS,char_only,2.1097069597069598,3.100915750915751,2.6076923076923078,1.0357142857142856,3.042857142857143,1.7595238095238095,1,1
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,char_only,1.177170868347339,1.5239495798319327,1.3007002801120449,1.0685714285714285,3.3476190476190473,1.8676190476190475,1,1
L148,THE POUT-POUT FISH,char_only,1.8547544642857143,3.571145833333333,2.713392857142857,1.169047619047619,4.9,2.9845238095238096,1,1
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,char_only,3.7152148806010694,4.2728777484237845,4.00109946319665,2.0867757936507934,4.133985042735042,3.071600948071536,0.9829059829059829,0.9230769230769231
L150,THE GRUFFALO,char_only,1.4405877976190478,1.645684523809524,1.5376488095238094,1.0357142857142856,1.7678571428571428,1.3345238095238094,1,1
L151,THE GRUFFALO'S CHILD,char_only,1.4970970695970698,1.9598901098901098,1.7112637362637362,1.2385374149659867,3.4095238095238094,2.314965986394558,1,1
L156,DIARY OF A WOMBAT,char_only,1.2,5,3.1,1.2,5,3.1,1,1
L157,MILLIONS OF CATS,char_only,1.6791624895572268,2.550795739348371,2.0862155388471177,1.0849206349206348,3.6277777777777778,2.3285714285714287,1,1
L158,YOU GET WHAT YOU GET,char_only,1.3561984126984128,2.1597910052910056,1.753121693121693,1.659829931972789,4.322585034013605,2.7802721088435374,1,1
L159,I LOVE MY MOMMY BECAUSE,char_only,4.619999999999999,4.779999999999999,4.699999999999999,4.6,5,4.8,1,1
L160,TEN LITTLE LADYBUGS,char_only,NA,NA,4.6,NA,NA,4.6,1,1
L161,PUPPY BIRTHDAY TO YOU! (PAW PATROL),char_only,1.8773565323565324,2.751462148962149,2.3223443223443225,1.3777777777777775,3.811785714285714,2.561111111111111,1,1
L162,EVERYONE POOPS,char_only,1.0714285714285714,1.2,1.1357142857142857,1.0714285714285714,1.2,1.1357142857142857,1,1
L164,MVP: MOST VALUABLE PUPPY,char_only,3.274154744626443,4.1409363121155565,3.728633630520423,2.3809409340659338,4.295641788766789,3.334859584859585,1,1
L166,WHERE'S SPOT?,char_only,1.1373626373626373,1.879120879120879,1.4917582417582418,1.0714285714285714,2.75,1.7738095238095237,1,1
L167,HOW ROCKET LEARNED TO READ,char_only,1.7101483216237312,2.3513290398126463,2.0150663544106164,1.2045748299319727,3.41454081632653,2.2625850340136053,1,1
