word,ci_lower,ci_upper,mean,n,gender_bias
painting,2.7333333333333334,3.1333333333333333,2.933333333333333,15,neither
paints,2.6666666666666665,3.7520833333333314,3.1666666666666665,12,neither
pajamas,3.642857142857143,4.357142857142857,4,14,f
pal,1.7142857142857142,2.4285714285714284,2.0714285714285716,14,m
palace,2.466666666666667,3.4,2.933333333333333,15,neither
pan (for cooking),3.1666666666666665,4,3.5833333333333335,12,f
pancake,3,3.8461538461538463,3.3846153846153846,13,f
panda,3.230769230769231,3.8461538461538463,3.5384615384615383,13,f
pants,2.0714285714285716,2.642857142857143,2.357142857142857,14,m
papa,1.0357142857142858,1.3571428571428572,1.1785714285714286,28,m
paper,2.4,3,2.7,10,neither
parade,2.9285714285714284,3.7142857142857144,3.2857142857142856,14,neither
pardon,2.9285714285714284,3.6446428571428555,3.2857142857142856,14,neither
parents,2.769230769230769,3,2.923076923076923,13,neither
Paris,3.588235294117647,4.352941176470588,3.9411764705882355,17,f
park,3,3.8,3.4,15,f
parlor,2.8666666666666667,3.933333333333333,3.4,15,neither
parrot,2.5,3.1666666666666665,2.8333333333333335,12,neither
part (..of something),2.8,3.4,3.066666666666667,15,neither
part (as in leave),2.7142857142857144,3.5714285714285716,3.142857142857143,14,neither
party,3,3.533333333333333,3.2666666666666666,15,f
Pascal,1.2,1.8,1.5,10,m
pass,2.642857142857143,3.2142857142857144,2.9285714285714284,14,neither
passengers,2.9267857142857157,3.4285714285714284,3.142857142857143,14,neither
past,2.5714285714285716,3.142857142857143,2.857142857142857,14,neither
pat,2.142857142857143,3.142857142857143,2.642857142857143,14,neither
patch,2.6,3.1333333333333333,2.8666666666666667,15,neither
patient,2.923076923076923,3.5384615384615383,3.230769230769231,13,neither
patted,2.8461538461538463,3.6923076923076925,3.3076923076923075,13,neither
paul,1,1.3333333333333333,1.1333333333333333,15,m
paws,2.357142857142857,3.0714285714285716,2.7142857142857144,14,neither
peach,3.5714285714285716,4.642857142857143,4.142857142857143,14,f
peacock,2.0714285714285716,3.2142857142857144,2.642857142857143,14,neither
peanut,2.6666666666666665,3.2,2.933333333333333,15,neither
peanuts,2.357142857142857,3,2.7142857142857144,14,neither
peas,3.1538461538461537,4.153846153846154,3.6153846153846154,13,f
peck,2.764705882352941,3.6470588235294117,3.176470588235294,17,neither
peddler,1.8666666666666667,2.4,2.1333333333333333,15,m
peeked,2.9166666666666665,3.9166666666666665,3.4166666666666665,12,neither
peep,2.8,3.4024999999999976,3.1,10,neither
pencil,2.5714285714285716,3,2.7857142857142856,14,neither
penguin,2.9285714285714284,3.642857142857143,3.2142857142857144,14,neither
penny,3.1875,3.875,3.5,16,f
people,3,3.3,3.1,10,f
peppers,2.2142857142857144,3.2142857142857144,2.7142857142857144,14,neither
perfect,3.1666666666666665,3.9166666666666665,3.5,12,f
perfectly,3.066666666666667,3.8666666666666667,3.466666666666667,15,f
perhaps,3.076923076923077,3.5384615384615383,3.3076923076923075,13,f
person,2.769230769230769,3.230769230769231,3,13,neither
pet (animal),2.642857142857143,3.642857142857143,3.0714285714285716,14,neither
Pete,1,1.5,1.2,10,m
peter,1.1875,1.75,1.4375,16,m
petticoat,4,4.615384615384615,4.3076923076923075,13,f
Philip,1,1.2307692307692308,1.0769230769230769,13,m
Phoebe,5,5,5,10,f
piano,3,3.7142857142857144,3.357142857142857,14,f
pick,2.642857142857143,3,2.857142857142857,14,neither
picked,2.933333333333333,3.4,3.1333333333333333,15,neither
pickle,2.357142857142857,3.1446428571428555,2.7857142857142856,14,neither
pickled,2.2142857142857144,3.142857142857143,2.7142857142857144,14,neither
picnic,3.5,4.166666666666667,3.8333333333333335,12,f
picture,3.297500000000002,4,3.6,10,f
pictures,3.3333333333333335,3.8666666666666667,3.6,15,f
pie,3.5,4.214285714285714,3.857142857142857,14,f
piece,3,3.3846153846153846,3.1538461538461537,13,f
pig,2.0975000000000024,2.9,2.5,10,m
pigeon,2.2857142857142856,2.9285714285714284,2.642857142857143,14,m
pile,2.2857142857142856,2.857142857142857,2.5714285714285716,14,m
pillow,3.3846153846153846,4.153846153846154,3.769230769230769,13,f
pin (hold down),1.8650000000000015,2.6,2.2,15,m
"pin (little, sharp)",3.2857142857142856,4.214285714285714,3.7857142857142856,14,f
pine,2.4705882352941178,3.119117647058822,2.823529411764706,17,neither
pink,4.357142857142857,4.857142857142857,4.642857142857143,14,f
pinkalicious,4.4,5,4.733333333333333,15,f
"pins (liitle, sharp)",2.9285714285714284,3.857142857142857,3.4285714285714284,14,neither
pip,2.923076923076923,3.6923076923076925,3.3076923076923075,13,neither
pipe,1.3333333333333333,2.1666666666666665,1.75,12,m
piper,2.2142857142857144,3.357142857142857,2.7142857142857144,14,neither
pirate,1.0714285714285714,1.7142857142857142,1.3571428571428572,14,m
pits,2.066666666666667,2.7333333333333334,2.4,15,m
pity,3,3.6923076923076925,3.3846153846153846,13,f
pizza,2.3846153846153846,3,2.6923076923076925,13,neither
place,2.7,3.3,3,10,neither
placed,2.5714285714285716,3.357142857142857,3,14,neither
places,2.6153846153846154,3,2.8461538461538463,13,neither
plain,2.8,3.533333333333333,3.2,15,neither
plan,2.9285714285714284,3.642857142857143,3.2857142857142856,14,neither
plane,2.357142857142857,2.857142857142857,2.642857142857143,14,m
planted,3.2142857142857144,3.7142857142857144,3.4285714285714284,14,f
plants,3.230769230769231,4.076923076923077,3.6923076923076925,13,f
plastic,2.6470588235294117,3.1176470588235294,2.8823529411764706,17,neither
plate,3,3.357142857142857,3.142857142857143,14,f
play (action),2.4,3.2,2.8,10,neither
played,2.5,3.0714285714285716,2.7857142857142856,14,neither
playing,2.6,3.4,3,15,neither
please,3,3.9285714285714284,3.5714285714285716,14,f
pleased,3.4,4.066666666666666,3.7333333333333334,15,f
plow,1.3333333333333333,2,1.6666666666666667,12,m
plowed,1.2857142857142858,1.9285714285714286,1.5714285714285714,14,m
plum,3.357142857142857,4.214285714285714,3.857142857142857,14,f
plump,3,3.8,3.4,15,f
poached,1.8461538461538463,2.769230769230769,2.3076923076923075,13,m
pocket,2.64107142857143,3.2857142857142856,2.9285714285714284,14,neither
poem,3.6923076923076925,4.3076923076923075,4,13,f
point (place),2.6923076923076925,3.1538461538461537,2.923076923076923,13,neither
point (with finger),2.6153846153846154,3.230769230769231,2.923076923076923,13,neither
pointed,2.769230769230769,3.3846153846153846,3.076923076923077,13,neither
poked,2.0714285714285716,3,2.5,14,neither
poky,2.5,3.357142857142857,2.9285714285714284,14,neither
pole,1.9982142857142873,2.7857142857142856,2.357142857142857,14,m
policemen,1.0769230769230769,1.7692307692307692,1.3846153846153846,13,m
politely,3.6923076923076925,4.461538461538462,4.076923076923077,13,f
Polly,4.352941176470588,4.882352941176471,4.647058823529412,17,f
pond,3,3.642857142857143,3.357142857142857,14,f
pony,3.8,4.334999999999998,4.066666666666666,15,f
poodle,3.6666666666666665,4.416666666666667,4.083333333333333,12,f
Pooh,2.2,3.6,2.9,10,neither
Pookie,3,4,3.5,10,f
poor,2.4,3,2.8,10,neither
pop,2.8125,3.75,3.3125,16,neither
popped,2.642857142857143,3.5,3.0714285714285716,14,neither
porch,2.5,3.5,3,14,neither
porridge,3.066666666666667,3.466666666666667,3.2,15,f
possibly,3.076923076923077,3.5384615384615383,3.3076923076923075,13,f
pot (cooking),3.4,4.1,3.8,10,f
potatoes,2.6153846153846154,3.3846153846153846,3,13,neither
pots,2.9285714285714284,3.7857142857142856,3.357142857142857,14,neither
pouch,2.9285714285714284,3.5,3.2142857142857144,14,neither
poured,3.0714285714285716,3.7142857142857144,3.357142857142857,14,f
powder,3.5384615384615383,4.3076923076923075,3.923076923076923,13,f
practice,2.764705882352941,3.1176470588235294,2.9411764705882355,17,neither
practicing,3,3.3333333333333335,3.1333333333333333,15,f
prairie,2.3333333333333335,3.6666666666666665,3.0833333333333335,12,neither
pray,2.7142857142857144,3.7857142857142856,3.2857142857142856,14,neither
prayers,3.142857142857143,3.642857142857143,3.357142857142857,14,f
present (gift),3,3.4285714285714284,3.2142857142857144,14,f
present (to show something),2.7857142857142856,3.357142857142857,3.0714285714285716,14,neither
press (a button),3,3.5714285714285716,3.2142857142857144,14,f
pressed,2.3333333333333335,3.066666666666667,2.7333333333333334,15,neither
pretended,3,3.4615384615384617,3.230769230769231,13,f
prettiest,4.384615384615385,5,4.769230769230769,13,f
pretty,4.357142857142857,5,4.714285714285714,14,f
prince,1,1.4615384615384615,1.2307692307692308,13,m
princess,4.785714285714286,5,4.928571428571429,14,f
principal,1.7142857142857142,2.5714285714285716,2.142857142857143,14,m
private,2.857142857142857,3.5,3.142857142857143,14,neither
probably,2.7839285714285733,3.357142857142857,3.0714285714285716,14,neither
problem,2.5714285714285716,3,2.7857142857142856,14,neither
promised,3.1538461538461537,3.8461538461538463,3.4615384615384617,13,f
proper,3.1176470588235294,3.764705882352941,3.4705882352941178,17,f
protect,1.8666666666666667,2.6666666666666665,2.2666666666666666,15,m
proud,2.4285714285714284,3.142857142857143,2.7857142857142856,14,neither
proudly,1.9166666666666667,2.75,2.3333333333333335,12,m
prove,2.0714285714285716,2.7160714285714267,2.4285714285714284,14,m
public,2.857142857142857,3.642857142857143,3.2142857142857144,14,neither
pudding,2.8,3.6666666666666665,3.2666666666666666,15,neither
puff,2.923076923076923,3.5384615384615383,3.230769230769231,13,neither
pull,2.1,2.7,2.4,10,m
pulled,2.4,3.2,2.8,10,neither
pumped,2.076923076923077,2.923076923076923,2.4615384615384617,13,m
pumpkin,3,4,3.5,14,f
pup,2.5,3.5,3,14,neither
puppies,3.0625,3.9375,3.5,16,f
puppy,2.7142857142857144,3.7142857142857144,3.2142857142857144,14,neither
purple,3.8,4.8,4.3,10,f
purse (type of bag),4.3076923076923075,5,4.6923076923076925,13,f
pushed,2.0833333333333335,2.5833333333333335,2.3333333333333335,12,m
put,2.875,3.4375,3.125,16,neither
quack (duck sound),2.5714285714285716,3.4285714285714284,3,14,neither
quarters,2.7142857142857144,3.142857142857143,2.9285714285714284,14,neither
queen,4.785714285714286,5,4.928571428571429,14,f
question,3,3.4615384615384617,3.230769230769231,13,f
quick,2.2857142857142856,3.142857142857143,2.7142857142857144,14,neither
quickly,2.466666666666667,3.1333333333333333,2.8,15,neither
quiet,3.0833333333333335,4.083333333333333,3.5833333333333335,12,f
quietly,3.3846153846153846,4.153846153846154,3.769230769230769,13,f
quite,3.2142857142857144,4,3.5714285714285716,14,f
rabbit,2.9211538461538478,3.4615384615384617,3.1538461538461537,13,neither
raccoon,2.5294117647058822,3,2.764705882352941,17,neither
raced,2.125,3,2.5625,16,neither
rag,2.6,3.533333333333333,3.066666666666667,15,neither
railroad,1.5,2.25,1.8333333333333333,12,m
rain,3.4285714285714284,4.287499999999998,3.857142857142857,14,f
rained,3.2,3.8,3.466666666666667,15,f
rainy,2.642857142857143,3.357142857142857,3,14,neither
raised,2.642857142857143,3.5714285714285716,3.0714285714285716,14,neither
rake,1.8571428571428572,2.5714285714285716,2.2142857142857144,14,m
ram,1.6,2.466666666666667,2,15,m
ran,2.2,3.066666666666667,2.6666666666666665,15,neither
raspberry,3.230769230769231,4.076923076923077,3.6153846153846154,13,f
rat,1.7692307692307692,2.4615384615384617,2.1538461538461537,13,m
rather,2.7,3,2.9,10,neither
rattle,2.357142857142857,3.2142857142857144,2.7857142857142856,14,neither
raven,2.142857142857143,3.2142857142857144,2.7142857142857144,14,neither
reach,2.6875,3.3125,3,16,neither
reached,2.3333333333333335,3.0833333333333335,2.75,12,neither
read,3.2,3.6666666666666665,3.4,15,f
ready,2.857142857142857,3.5,3.142857142857143,14,neither
real,2.6153846153846154,3.1538461538461537,2.923076923076923,13,neither
realized,3.0714285714285716,3.7142857142857144,3.357142857142857,14,f
really,3.066666666666667,3.6666666666666665,3.3333333333333335,15,f
recess (school),2.764705882352941,3.2941176470588234,3,17,neither
red,2.5,3.2142857142857144,2.857142857142857,14,neither
redbreast,3.3846153846153846,4,3.6923076923076925,13,f
remember,3.5,4.285714285714286,3.857142857142857,14,f
remind,2.764705882352941,3.235294117647059,3,17,neither
replied,2.642857142857143,3.357142857142857,3,14,neither
rescue,2.1,2.7,2.4,10,m
rest,3,3.4285714285714284,3.2142857142857144,14,f
retrieving,2.7333333333333334,3.1333333333333333,2.933333333333333,15,neither
returned,2.7857142857142856,3.5,3.142857142857143,14,neither
rhinoceros,1.6666666666666667,2.9166666666666665,2.25,12,m
ribbons,3.857142857142857,4.857142857142857,4.428571428571429,14,f
rich,2.4285714285714284,2.857142857142857,2.642857142857143,14,m
rid,2.2,3,2.6,15,neither
ride,2.142857142857143,2.7857142857142856,2.5,14,m
ridiculous,2.923076923076923,3.5384615384615383,3.230769230769231,13,neither
riding,2.5,3.8,3.1,10,neither
right,2.5714285714285716,3.4285714285714284,3,14,neither
ring,3.533333333333333,4.4,4,15,f
ringing,3,3.6153846153846154,3.3076923076923075,13,f
rings (bell),3.2142857142857144,4.142857142857143,3.642857142857143,14,f
rings (finger),4.142857142857143,4.642857142857143,4.357142857142857,14,f
rise,2.5,3.2857142857142856,2.9285714285714284,14,neither
Rita,4.785714285714286,5,4.928571428571429,14,f
river,2.4285714285714284,3.2857142857142856,2.9285714285714284,14,neither
road,1.7857142857142858,2.5,2.142857142857143,14,m
roar,1.7857142857142858,2.642857142857143,2.2142857142857144,14,m
roars,1.6923076923076923,2.3846153846153846,2,13,m
robin,3.066666666666667,3.6666666666666665,3.4,15,f
rocked,2.4705882352941178,3,2.7058823529411766,17,neither
Rocket,1.3,2.1,1.7,10,m
rocks,1.6153846153846154,2.230769230769231,1.9230769230769231,13,m
rocky (like a mountain),1.1666666666666667,2.4166666666666665,1.6666666666666667,12,m
Rocky (name),1,1.3333333333333333,1.1333333333333333,15,m
rode,2.2,3,2.6,10,neither
roll,2.8,3.3333333333333335,3.066666666666667,15,neither
rolled,2.4285714285714284,3,2.7142857142857144,14,neither
roller,2,3.25,2.5833333333333335,12,neither
rolls (bread),3,3.801666666666665,3.4,15,f
rolls (like a tire),2.3846153846153846,2.8461538461538463,2.6153846153846154,13,m
roof,1.5714285714285714,2.2857142857142856,1.9285714285714286,14,m
room,2.5,3.2857142857142856,2.9285714285714284,14,neither
rope,2,2.625,2.3125,16,m
rose (flower),3.6666666666666665,4.833333333333333,4.333333333333333,12,f
rough,1.0714285714285714,1.7142857142857142,1.3571428571428572,14,m
round,2.6923076923076925,3.3076923076923075,3,13,neither
royal,2.6,3.533333333333333,3.066666666666667,15,neither
rubber,2.1538461538461537,2.8461538461538463,2.5384615384615383,13,m
Ruby,4,4.9,4.5,10,f
rude,2.3076923076923075,2.7711538461538443,2.5384615384615383,13,m
rug,2.642857142857143,3.5,3.0714285714285716,14,neither
rules,2.1333333333333333,2.7333333333333334,2.466666666666667,15,m
run,2.3,3,2.7,10,neither
running,2.142857142857143,2.7857142857142856,2.5,14,m
runs (in a race),2.5365384615384627,3.3846153846153846,2.923076923076923,13,neither
rushed,2.4166666666666665,3.25,2.8333333333333335,12,neither
rushing,2.0714285714285716,2.7142857142857144,2.4285714285714284,14,m
Ryder,1.5714285714285714,2.4285714285714284,2,14,m
sack (bag),1.8571428571428572,2.5714285714285716,2.2142857142857144,14,m
sad,2.933333333333333,3.6666666666666665,3.2666666666666666,15,neither
safe,2.8461538461538463,3.6153846153846154,3.230769230769231,13,neither
safely,2.8461538461538463,3.4615384615384617,3.1538461538461537,13,neither
said,2.7857142857142856,3.5714285714285716,3.142857142857143,14,neither
sail,2.7058823529411766,3.2941176470588234,3,17,neither
sailor,1.4,2.066666666666667,1.7333333333333334,15,m
sake,2.8333333333333335,3.75,3.25,12,neither
Sal,1.1,1.9,1.4,10,m
salad,3.5714285714285716,4.285714285714286,3.9285714285714284,14,f
sale,2.9285714285714284,4.0732142857142835,3.5714285714285716,14,neither
Sally,4.4,5,4.8,15,f
salt,2.4285714285714284,2.9285714285714284,2.7142857142857144,14,m
Sam,1.6,2.5,2,10,m
same,3,3.3,3.1,10,f
Sammy,2.076923076923077,3.3846153846153846,2.6923076923076925,13,neither
sand,2.7142857142857144,3.2857142857142856,3,14,neither
sandwich,2,2.9285714285714284,2.5,14,m
sang,3.4,4.133333333333334,3.8,15,f
Sarah,4.769230769230769,5,4.923076923076923,13,f
sat,2.7142857142857144,3.2857142857142856,3,14,neither
saturday,2.357142857142857,3.0714285714285716,2.7857142857142856,14,neither
saved,2.5714285714285716,3.2142857142857144,2.9285714285714284,14,neither
saw (eyes),3.2142857142857144,3.857142857142857,3.5,14,f
say,3.125,3.5625,3.3125,16,f
saying,2.7333333333333334,3.466666666666667,3.066666666666667,15,neither
says,2.8125,3.3765624999999986,3.125,16,neither
scarcely,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
scared,3.5,4.214285714285714,3.857142857142857,14,f
scary,2.5714285714285716,3.2142857142857144,2.857142857142857,14,neither
school,2.769230769230769,3.230769230769231,3,13,neither
scrambled,2.8461538461538463,3.6153846153846154,3.230769230769231,13,neither
scratch,1.8571428571428572,2.5714285714285716,2.2142857142857144,14,m
scratched,2.6666666666666665,3.7520833333333314,3.25,12,neither
screamed,3.176470588235294,3.823529411764706,3.5294117647058822,17,f
scrub,2.3333333333333335,3.2,2.8,15,neither
sea,2.6923076923076925,3.4615384615384617,3.076923076923077,13,neither
searched,2.0833333333333335,3.2520833333333314,2.6666666666666665,12,neither
seat,3,3.2142857142857144,3.0714285714285716,14,f
second,2.6,3,2.8,15,neither
secret,3.5,4.333333333333333,3.9166666666666665,12,f
see,2.6,3.2,2.9,10,neither
seeds,2.857142857142857,3.5714285714285716,3.2142857142857144,14,neither
seek,2.5,3.2857142857142856,2.9285714285714284,14,neither
seem,2.9285714285714284,3.5,3.2142857142857144,14,neither
seemed,3,3.4166666666666665,3.1666666666666665,12,f
seen,3.0714285714285716,3.5,3.2857142857142856,14,f
sell,2.4285714285714284,3,2.7142857142857144,14,neither
send,2.75,3.375,3.0625,16,neither
sent,2.7857142857142856,3.2142857142857144,3,14,neither
serve,2.642857142857143,3.7142857142857144,3.2142857142857144,14,neither
served,2.6666666666666665,3.3333333333333335,3,15,neither
service,2.4615384615384617,3.076923076923077,2.769230769230769,13,neither
set,2.7,3,2.9,10,neither
setting (a location),3.0714285714285716,3.5,3.2857142857142856,14,f
setting (sun),2.923076923076923,3.5384615384615383,3.230769230769231,13,neither
settle,3.3076923076923075,4,3.6153846153846154,13,f
seven,2.6,3.1333333333333333,2.8666666666666667,15,neither
several,2.5714285714285716,3.4285714285714284,3,14,neither
sew,3.642857142857143,4.5,4.071428571428571,14,f
"shade (e.g., from sun)",3.142857142857143,3.7142857142857144,3.4285714285714284,14,f
shake,2.8,3.4,3.1,10,neither
shall,2.7333333333333334,3.533333333333333,3.1333333333333333,15,neither
shame,2.7857142857142856,3.2857142857142856,3,14,neither
shape,3,3.3846153846153846,3.1538461538461537,13,f
shapes,3,3.4705882352941178,3.176470588235294,17,f
share,3.2,4,3.6,10,f
sharp,2.066666666666667,2.7333333333333334,2.4,15,m
she,4,5,4.6,15,f
she'd,5,5,5,12,f
shed,1.7857142857142858,2.642857142857143,2.2142857142857144,14,m
sheep,2.933333333333333,3.6,3.2666666666666666,15,neither
sheets,3.2857142857142856,4,3.642857142857143,14,f
shelf,2.466666666666667,3.2016666666666653,2.8666666666666667,15,neither
shell,3.076923076923077,3.769230769230769,3.3846153846153846,13,f
shining,3.3846153846153846,4.153846153846154,3.769230769230769,13,f
shiny,3.857142857142857,4.571428571428571,4.214285714285714,14,f
ship,1.7142857142857142,2.642857142857143,2.2142857142857144,14,m
shiver,3.142857142857143,3.9285714285714284,3.5,14,f
shoe,2.3333333333333335,3.3333333333333335,2.8333333333333335,12,neither
shoes,3,3.8666666666666667,3.4,15,f
shook,2.5625,3.3125,2.9375,16,neither
shoot,1.5,2.2142857142857144,1.8571428571428572,14,m
shop,2.8125,3.75,3.3125,16,neither
shopping,3.5,4.357142857142857,3.9285714285714284,14,f
shore,2.5384615384615383,3.6153846153846154,3.076923076923077,13,neither
short,3.066666666666667,3.8,3.4,15,f
shortcake,3.7058823529411766,4.176470588235294,3.9411764705882355,17,f
shorts (attire),2.7857142857142856,3.7857142857142856,3.2857142857142856,14,neither
shot (basketball),1.3571428571428572,2,1.6428571428571428,14,m
shot (needle),2.914583333333335,4.083333333333333,3.4166666666666665,12,neither
should,2.357142857142857,2.857142857142857,2.642857142857143,14,m
shoulder,2.3333333333333335,3.066666666666667,2.6666666666666665,15,neither
shout,1.5833333333333333,2.4166666666666665,2,12,m
shouted,1.5714285714285714,2.2857142857142856,1.9285714285714286,14,m
shovel,1.7,2.9,2.3,10,m
shovels,1.75,2.4166666666666665,2.0833333333333335,12,m
show,2.9375,3.8125,3.375,16,neither
shower,2.642857142857143,3.5714285714285716,3.0714285714285716,14,neither
shows (theater),3.0588235294117645,3.411764705882353,3.235294117647059,17,f
shows (verb; to display),2.931666666666668,3.8,3.3333333333333335,15,neither
shut,2.375,3.0625,2.75,16,neither
shy,3.7142857142857144,4.430357142857141,4.071428571428571,14,f
sick,2.8666666666666667,3.4,3.1333333333333333,15,neither
side,3,3.2142857142857144,3.0714285714285716,14,f
siding,2.3333333333333335,2.933333333333333,2.6666666666666665,15,m
sighed,3.0833333333333335,3.9166666666666665,3.5,12,f
sight,3,3.75,3.375,16,f
sign,2.7142857142857144,3.2857142857142856,3,14,neither
signal,2.5384615384615383,3.1538461538461537,2.8461538461538463,13,neither
silence,3.076923076923077,3.8461538461538463,3.4615384615384617,13,f
silent,3,3.4285714285714284,3.2142857142857144,14,f
silk,3.642857142857143,4.430357142857141,4.071428571428571,14,f
silly,3,3.642857142857143,3.357142857142857,14,f
silver,2.4,3.6,3,10,neither
Simon,1.0714285714285714,1.5,1.2857142857142858,14,m
since,3,3.357142857142857,3.142857142857143,14,f
sincerely,3.3076923076923075,4.076923076923077,3.6923076923076925,13,f
sing,3.4,4.133333333333334,3.8,15,f
singing,3.466666666666667,4.001666666666665,3.7333333333333334,15,f
sings,3.2941176470588234,3.764705882352941,3.5294117647058822,17,f
sink (down),2.3076923076923075,2.8461538461538463,2.6153846153846154,13,m
sink (kitchen),2.6666666666666665,3.6,3.1333333333333333,15,neither
sir,1,1,1,14,m
sister,4.642857142857143,5,4.857142857142857,14,f
sit,2.933333333333333,3.466666666666667,3.2,15,neither
sitting,2.8461538461538463,3.4615384615384617,3.1538461538461537,13,neither
six,3,3.3,3.1,10,f
size,2.3333333333333335,2.933333333333333,2.6666666666666665,15,m
skating,3,4.083333333333333,3.5833333333333335,12,f
skin,3.2857142857142856,3.9285714285714284,3.5714285714285716,14,f
skinny,3.7857142857142856,4.571428571428571,4.214285714285714,14,f
skipped,2.933333333333333,3.7349999999999985,3.3333333333333335,15,neither
skunk,2.2288461538461557,2.8461538461538463,2.5384615384615383,13,m
sky,3,3.6666666666666665,3.3333333333333335,15,f
sleep,3.076923076923077,3.5384615384615383,3.3076923076923075,13,f
sleeping,2.857142857142857,3.5,3.142857142857143,14,neither
slept,2.857142857142857,3.4285714285714284,3.142857142857143,14,neither
slid,2.6153846153846154,3.230769230769231,2.923076923076923,13,neither
slide,3,3.3333333333333335,3.1333333333333333,15,f
slipped,2.9285714285714284,3.5714285714285716,3.2142857142857144,14,neither
slow,2.75,3.375,3.0625,16,neither
slowly,3.125,3.8125,3.4375,16,f
slug (animal),2,2.769230769230769,2.3846153846153846,13,m
slurp,1.8571428571428572,2.857142857142857,2.357142857142857,14,m
small,3.7142857142857144,4.142857142857143,3.9285714285714284,14,f
smaller,3.5,4.071428571428571,3.7857142857142856,14,f
smart,2.6,3.2666666666666666,2.933333333333333,15,neither
smash,1.8461538461538463,2.8461538461538463,2.3076923076923075,13,m
smell,2.7142857142857144,3.4285714285714284,3.0714285714285716,14,neither
smelled,2.411764705882353,2.9411764705882355,2.6470588235294117,17,m
smells,2.2666666666666666,2.8666666666666667,2.6,15,m
smile,3.2142857142857144,3.9285714285714284,3.5714285714285716,14,f
smiled,3.25,3.9166666666666665,3.5833333333333335,12,f
Smith,1.4,2.5,2,10,m
smoke,2.142857142857143,2.7857142857142856,2.5,14,m
smooth,2.8333333333333335,4.25,3.5833333333333335,12,neither
snail,2.642857142857143,3,2.857142857142857,14,neither
snake,1.75,2.9166666666666665,2.3333333333333335,12,m
snapped,1.9285714285714286,2.642857142857143,2.2857142857142856,14,m
sneakers,2.2,2.8666666666666667,2.533333333333333,15,m
sneaky,2.3846153846153846,3,2.6923076923076925,13,neither
sneeze,2.5833333333333335,3,2.8333333333333335,12,neither
sniffed,2.4615384615384617,2.923076923076923,2.6923076923076925,13,m
snoring,1.7142857142857142,2.4285714285714284,2.0714285714285716,14,m
snow,3,3.533333333333333,3.2666666666666666,15,f
snowed,2.857142857142857,3.2857142857142856,3.0714285714285716,14,neither
snowflakes,3.5,3.9285714285714284,3.7142857142857144,14,f
snowman,1.5384615384615385,2.5384615384615383,2,13,m
snuggle,3.588235294117647,4.176470588235294,3.8823529411764706,17,f
so,2.769230769230769,3,2.923076923076923,13,neither
soap,3,3.6666666666666665,3.3333333333333335,15,f
socks,2.3,3.1,2.7,10,neither
sofa,3,3.8333333333333335,3.4166666666666665,12,f
soft,4.285714285714286,4.928571428571429,4.642857142857143,14,f
softly,4.357142857142857,5,4.714285714285714,14,f
sold,2.4285714285714284,3,2.7142857142857144,14,neither
Solomon,1,1.5714285714285714,1.2142857142857142,14,m
some,3,3.3,3.1,10,f
somebody,3,3,3,10,f
someday,2.8666666666666667,3.533333333333333,3.2,15,neither
someone,3,3.4285714285714284,3.2142857142857144,14,f
something,2.875,3.3125,3.0625,16,neither
sometimes,2.9982142857142873,3.5714285714285716,3.2857142857142856,14,f
somewhere,2.857142857142857,3.4285714285714284,3.142857142857143,14,neither
son,1,1.3,1.1,10,m
song,3.5,4.1875,3.8125,16,f
Sonia,4.5,5,4.8,10,f
sons,1,1.5384615384615385,1.2307692307692308,13,m
soon,3,3.6,3.3,10,f
sore,2.3846153846153846,3,2.6923076923076925,13,neither
sorry,3.1,3.7,3.4,10,f
sort,2.5,3,2.8333333333333335,12,neither
Sotomayor,2,3.4,2.7,10,neither
soul,2.9285714285714284,3.5,3.2142857142857144,14,neither
sound,2.7857142857142856,3.4285714285714284,3.0714285714285716,14,neither
sounded,3,3.5714285714285716,3.2857142857142856,14,f
sounds,3,3.4285714285714284,3.2142857142857144,14,f
soup,2.857142857142857,3.5714285714285716,3.2142857142857144,14,neither
south,3,3.3,3.1,10,f
space,2.4375,2.9375,2.6875,16,m
spaghetti,2.8,3.466666666666667,3.1333333333333333,15,neither
sparrow,3.3076923076923075,4,3.6153846153846154,13,f
speak,2.8666666666666667,3.466666666666667,3.1333333333333333,15,neither
special,3.230769230769231,3.769230769230769,3.5384615384615383,13,f
sped,2.1538461538461537,3.076923076923077,2.6153846153846154,13,neither
speech,2.588235294117647,3.0588235294117645,2.823529411764706,17,neither
speed,2.1333333333333333,2.7333333333333334,2.466666666666667,15,m
spell (magical),3,4.076923076923077,3.5384615384615383,13,f
spell (writing),3,3.4285714285714284,3.2142857142857144,14,f
spend,3.25,4.25,3.75,12,f
spent,2.857142857142857,3.7142857142857144,3.2857142857142856,14,neither
spider,2,2.857142857142857,2.4285714285714284,14,m
spike,1.4,2.1333333333333333,1.7333333333333334,15,m
Spike (name),1,1.3846153846153846,1.1538461538461537,13,m
spin,3.076923076923077,3.6923076923076925,3.3076923076923075,13,f
splash,3,3.6666666666666665,3.3333333333333335,15,f
split,2.6153846153846154,3.4615384615384617,3.076923076923077,13,neither
splosh,3,3.857142857142857,3.4285714285714284,14,f
spoil,2.2857142857142856,3.2142857142857144,2.7857142857142856,14,neither
spoke,2.8333333333333335,3.418749999999998,3.1666666666666665,12,neither
