isbn,title,publisher,published_date,publisher_desription,n_pages,category,mean_rating,num_ratings,sale_country,access_country,cover_thumbnail_url,preview_url,title_us
9.78E+12,Chrysanthemum,Harper Collins,9/20/96,"She was a perfect baby, and she had a perfect name. Chrysanthemum. When she was old enough to appreciate it, Chrysanthemum loved her name. And then she started school. ""I'm named after my grandmother,"" said Victoria. ""You're named after a flower."" Chrysanthemum wilted. Life at school didn't improve. In fact, it got worse. Then the students were introduced to their music teacher, Mrs. Twinkle. Mrs. Delphinium Twinkle. And suddenly, Chrysanthemum blossomed....",32,Juvenile Fiction,4.5,123,US,US,http://books.google.com/books/content?id=d6jGD-EsAZsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=d6jGD-EsAZsC&dq=isbn:9780688147327&hl=&cd=1&source=gbs_api,chrysanthemum
9.78E+12,Clifford at the Circus,Scholastic Inc.,9/1/10,"When the circus owner laments that everything is going wrong and he will not be able to put on a show, Clifford the giant dog thinks of ways to save the day.",32,Juvenile Fiction,4,2,US,US,http://books.google.com/books/content?id=rMfYYAdx2DwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=rMfYYAdx2DwC&printsec=frontcover&dq=isbn:9780545215848&hl=&cd=1&source=gbs_api,clifford at the circus
9.78E+12,Clifford the Big Red Dog,Scholastic Inc.,2010,Emily Elizabeth loves her huge dog Clifford even though he's far from perfect.,32,Juvenile Fiction,3.5,6,US,US,http://books.google.com/books/content?id=zH2WQ5FHsHcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=zH2WQ5FHsHcC&printsec=frontcover&dq=isbn:9780545215787&hl=&cd=1&source=gbs_api,clifford the big red dog
9.78E+12,Cloudy With a Chance of Meatballs,Atheneum Books for Young Readers,4/1/82,"The beloved, bestselling tale of edible weather is brought to life! If food dropped like rain from the sky, wouldn't it be marvelous! Or would it? It could, after all, be messy. And you'd have no choice. What if you didn't like what fell? Or what if too much came? Have you ever thought of what it might be like to be squashed flat by a pancake?",32,Juvenile Fiction,4,53,US,US,http://books.google.com/books/content?id=fQU6UrNfe4MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=fQU6UrNfe4MC&dq=isbn:9780689707490&hl=&cd=1&source=gbs_api,cloudy with a chance of meatballs
9.78E+12,Corduroy,Puffin,1968,"A toy bear in a department store wants a number of things, but when a little girl finally buys him he finds what he has always wanted most of all.",32,Juvenile Fiction,4.5,134,US,US,http://books.google.com/books/content?id=_54rAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=_54rAAAAYAAJ&dq=isbn:9780140501735&hl=&cd=1&source=gbs_api,corduroy
9.78E+12,Curious George Takes a Job,Houghton Mifflin Harcourt,1947,"A monkey runs away from the zoo and becomes a dishwasher, a window washer, painter, and finally a movie star",47,Juvenile Fiction,3.5,7,US,US,http://books.google.com/books/content?id=D9dLTFd6t4YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=D9dLTFd6t4YC&printsec=frontcover&dq=isbn:9780395186497&hl=&cd=1&source=gbs_api,curious george takes a job
9.78E+12,Dear Zoo,Simon and Schuster,5/8/07,"Each animal arriving from the zoo as a possible pet fails to suit its prospective owner, until just the right one is found. Movable flaps reveal the contents of each package.",18,Juvenile Fiction,4,19,US,US,http://books.google.com/books/content?id=-I5ZR9VNby8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=-I5ZR9VNby8C&printsec=frontcover&dq=isbn:9781416947370&hl=&cd=1&source=gbs_api,dear zoo
9.78E+12,Doggies,Little Simon,10/11/84,"Count_Êîand bark_Êîwith a fun pack of pups in this Sandra Boynton classic. Serious silliness for all ages. Artist Sandra Boynton is back and better than ever with completely redrawn versions of her multi-million selling board books. These whimsical and hilarious books, featuring nontraditional texts and her famous animal characters, have been printed on thick board pages, and are sure to educate and entertain children of all ages.",14,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=8HLVtgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=8HLVtgEACAAJ&dq=isbn:9780671493189&hl=&cd=1&source=gbs_api,doggies
9.78E+12,Dogs,Simon & Schuster Books for Young Readers,2/9/10,"Gorgeous canines of every shape, size and color are bounding through this irresistible book. Can you choose one dog to love best of all? With playful pencil and watercolor illustrations to delight children and adults alike, everyone will long to bark along with the Chihuahua and tickle the Dalmatian's tummy. This is a wonderfully satisfying book with a twist in the tail.",32,Juvenile Fiction,3.5,9,US,US,http://books.google.com/books/content?id=2_lYPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=2_lYPwAACAAJ&dq=isbn:9781416987031&hl=&cd=1&source=gbs_api,dogs
9.78E+12,Dr. Seuss's ABC,NA,1963,NA,63,Alphabet,NA,NA,US,US,http://books.google.com/books/content?id=Zl_3jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=Zl_3jgEACAAJ&dq=isbn:9780375834967&hl=&cd=1&source=gbs_api,dr. seuss's abc
9.78E+12,Dragons Love Tacos,Dial Books,2012,Explores the love dragons have for tacos and the dangers of feeding them anything with spicy salsa. By the award-winning team behind Those Darn Squirrels!,40,Juvenile Fiction,4,26,US,US,http://books.google.com/books/content?id=n7nZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=n7nZCwAAQBAJ&printsec=frontcover&dq=isbn:9780803736801&hl=&cd=1&source=gbs_api,dragons love tacos
9.78E+12,Duck on a Bike,Blue Sky Press (AZ),2002,A duck decides to ride a bike and soon influences all the other animals on the farm to ride bikes too.,40,Juvenile Fiction,5,3,US,US,http://books.google.com/books/content?id=GZ6CQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=GZ6CQgAACAAJ&dq=isbn:9780439050234&hl=&cd=1&source=gbs_api,duck on a bike
9.78E+12,Everyone Poops,Kane Miller Book Pub,2001,Shows how creatures throughout the animal world--including humans--deal with the products of digestion.,27,Juvenile Nonfiction,3.5,36,US,US,http://books.google.com/books/content?id=uNc6AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=uNc6AAAACAAJ&dq=isbn:9781929132140&hl=&cd=1&source=gbs_api,everyone poops
9.78E+12,Extra Yarn,Balzer + Bray,1/17/12,This looks like an ordinary box full of ordinary yarn. But it turns out it isn_Ê_t.,40,Juvenile Fiction,4,1,US,US,http://books.google.com/books/content?id=cHlEnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=cHlEnwEACAAJ&dq=isbn:9780061953385&hl=&cd=1&source=gbs_api,extra yarn
9.78E+12,Fox in Socks,Random House Books for Young Readers,2011,"A tricky fox in socks plays tongue-twisting games on his increasingly exasperated friend, Mr. Knox.",24,Juvenile Fiction,4,40,US,US,http://books.google.com/books/content?id=eOnYlFHLOxIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=eOnYlFHLOxIC&printsec=frontcover&dq=isbn:9780307931801&hl=&cd=1&source=gbs_api,fox in socks
9.78E+12,Froggy Goes to Bed,Penguin,2002-06,Froggy finds many ways to delay bedtime.,32,Juvenile Fiction,4,3,US,US,http://books.google.com/books/content?id=aVu0DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=aVu0DgAAQBAJ&printsec=frontcover&dq=isbn:9780140566574&hl=&cd=1&source=gbs_api,froggy goes to bed
9.78E+12,George and Martha,Houghton Mifflin Harcourt,1974-09,Short stories depict the experiences of two hippopotamuses who find that friendship has its own problems and rewards.,46,Juvenile Fiction,4,12,US,US,http://books.google.com/books/content?id=xjH19xkwirEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=xjH19xkwirEC&printsec=frontcover&dq=isbn:9780395199725&hl=&cd=1&source=gbs_api,george and martha
9.78E+12,Goldilicious,Harper Collins,5/26/09,"Being Pinkalicious is pinkatastic, especially when she's accompanied by her pet unicorn, Goldilicious. Goldie is a roller-skating, kite-flying, high-jumping unicorn who will protect Pinkalicious from the evil wizardry of her little brother, Peter. Together, Pinkalicious and Goldilicious can conquer anything! This enchanting follow-up to the New York Times bestselling Pinkalicious and Purplicious brings to life a new and magical character that is every bit as captivating as her pinkeriffic owner. With heaps of creativity and a touch of sparkle, Goldilicious glows_Êîfrom horn to toe.",40,Juvenile Fiction,3.5,22,US,US,http://books.google.com/books/content?id=igJvTiNi3sgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=igJvTiNi3sgC&printsec=frontcover&dq=isbn:9780061244087&hl=&cd=1&source=gbs_api,goldilicious
9.78E+12,Grandfather's Journey,Sandpiper,2008-10,"A Japanese-American man recounts his grandfather's journey to America which he later also undertakes, and the feelings of being torn by a love for two different countries. A Caldecott Medal Winner. Reprint.",32,Juvenile Fiction,4,80,US,US,http://books.google.com/books/content?id=rAPwPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=rAPwPAAACAAJ&dq=isbn:9780547076805&hl=&cd=1&source=gbs_api,grandfather's journey
9.78E+12,Grandma Wishes,Love You Always,2015-04,"Encourages together-time Reinforces the concept of unconditional love Introduces language patterns & rhyming Do you know there is a special star on which new grandmothers wish? This story lets grandchildren know how special they are to their grandparents. This beautiful keepsake board book makes a lovely gift for new grandmothers and grandchildren. It's sure to be a family treasure! ISBN: 978-1-68052-008-8 7.0""w x 8.0""h 9 story spreads embossed cover with foil",18,Board books,NA,NA,US,US,http://books.google.com/books/content?id=7jc-rgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=7jc-rgEACAAJ&dq=isbn:9781680520088&hl=&cd=1&source=gbs_api,grandma wishes
9.78E+12,Grumpy Bird,Scholastic Press,3/29/16,"Bird wakes up feeling grumpy. Too grumpy to eat or play. Too grumpy even to fly. ""Looks like I'm walking today,"" says Bird. He walks past Sheep, who offers to keep him company. He walks past Rabbit, who also could use a walk. Raccoon, Beaver, and Fox join in, too. All the while, Bird grows grumpier and grumpier! But before he knows it, a little exercise and companionship help Bird overcome his bad mood. This winsome, refreshingly original story is sure to help kids (and grown-ups) giggle away theirs, too! Safe for all ages.",30,NA,4,24,US,US,http://books.google.com/books/content?id=e4QojgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=e4QojgEACAAJ&dq=isbn:9780545871822&hl=&cd=1&source=gbs_api,grumpy bird
9.78E+12,"Hand, Hand, Fingers, Thumb",Random House Books for Young Readers,1998-01,"Easy-to-read rhyming text describes what can be done on a drum with hand, fingers, and thumb. On board pages.",24,Juvenile Fiction,4.5,29,US,US,http://books.google.com/books/content?id=haYVAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=haYVAQAACAAJ&dq=isbn:9780679890485&hl=&cd=1&source=gbs_api,"hand, hand, fingers, thumb"
9.78E+12,Harry the Dirty Dog,Harper Collins,10/6/76,"Harry is a white dog with black spots who loves everything . . . except baths. So one day before bath time, Harry runs away. He plays outside all day long, digging and sliding in everything from garden soil to pavement tar. By the time he returns home, Harry is so dirty he looks like a black dog with white spots. His family doesn't even recognize him!",32,Juvenile Fiction,4,59,US,US,http://books.google.com/books/content?id=vya5tsyYAxoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=vya5tsyYAxoC&printsec=frontcover&dq=isbn:9780064430098&hl=&cd=1&source=gbs_api,harry the dirty dog
9.78E+12,"Hello, Rock",Purple House Press,9/10/12,A young boy dreams about all the things he could do with a rock he finds in his backyard.,28,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=0DrRMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=0DrRMAEACAAJ&dq=isbn:9781930900646&hl=&cd=1&source=gbs_api,"hello, rock"
9.78E+12,Hippos Go Berserk,NA,5/1/00,Larger and larger groups of hippos join a lone hippopotamus for a party. On board pages.,16,Juvenile Nonfiction,4.5,15,US,US,http://books.google.com/books/content?id=MppDnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=MppDnwEACAAJ&dq=isbn:9780689834349&hl=&cd=1&source=gbs_api,hippos go berserk
9.78E+12,How Do Dinosaurs Say Good Night?,Scholastic Inc.,2000,"In each playful spread of this read-aloud bedtime book, parents are ready to put their kids to bed&mdashbut these youngsters just happen to be dinosaurs!",32,Juvenile Fiction,4,48,US,US,http://books.google.com/books/content?id=nS3F-1HvciIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=nS3F-1HvciIC&printsec=frontcover&dq=isbn:9780590316811&hl=&cd=1&source=gbs_api,how do dinosaurs say good night?
9.78E+12,I Want My Hat Back,Candlewick Press,2011,"A bear almost gives up his search for his missing hat until he remembers something important, in a cumulative tale with a mischievous twist.",40,Juvenile Fiction,4,1285,US,US,http://books.google.com/books/content?id=ma-TvidryY8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ma-TvidryY8C&printsec=frontcover&dq=isbn:9780763655983&hl=&cd=1&source=gbs_api,i want my hat back
9.78E+12,In the Night Kitchen,Harper Collins,1/18/96,"1971 Caldecott Honor Book Notable Children's Books of 1940--1970 (ALA) Best Books of 1970 (SLJ) Outstanding Children's Books of 1970 (NYT) Best Illustrated Children's Books of 1970 (NYT) Children's Books of 1970 (Library of Congress) Carey-Thomas Award 1971--Honor Citation Brooklyn Art Books for Children 1973, 1975",40,Juvenile Fiction,3.5,49,US,US,http://books.google.com/books/content?id=7GjYVXkWMVgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=7GjYVXkWMVgC&printsec=frontcover&dq=isbn:9780064434362&hl=&cd=1&source=gbs_api,in the night kitchen
9.78E+12,Jenny and the Cat Club,New York Review of Books,2003,"Jenny Linsky, a black cat who lives with Captain Tinker in New York City, has adventures with the neighborhood cats who belong to the Cat Club.",160,Juvenile Fiction,4,13,US,US,http://books.google.com/books/content?id=dWtyAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=dWtyAwAAQBAJ&printsec=frontcover&dq=isbn:9781590170472&hl=&cd=1&source=gbs_api,jenny and the cat club
9.78E+12,Just Me and My Dad,Random House Books for Young Readers,1977,"Father and son go camping, but who is really taking care of whom?",24,Juvenile Fiction,4,23,US,US,http://books.google.com/books/content?id=zrjRtjHwWXgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=zrjRtjHwWXgC&printsec=frontcover&dq=isbn:9780307118394&hl=&cd=1&source=gbs_api,just me and my dad
9.78E+12,Little Owl's Night,Viking,2013,"Little Owl enjoys a lovely night in the forest visiting his friend the raccoon, listening to the frogs croak and the crickets chirp, and watching the fog that hovers overhead.",34,Juvenile Fiction,4,16,US,US,http://books.google.com/books/content?id=GfFvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=GfFvDwAAQBAJ&printsec=frontcover&dq=isbn:9780670015795&hl=&cd=1&source=gbs_api,little owl's night
9.78E+12,Llama Llama Home with Mama,Viking Juvenile,2011,"Llama Llama's mother takes good care of him when he has to stay home from school because he is sick, but when Mama Llama begins to feel sick, too, Llama Llama knows how to take care of her. Full color.",40,Juvenile Fiction,4.5,12,US,US,http://books.google.com/books/content?id=kVTRngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=kVTRngEACAAJ&dq=isbn:9780670012329&hl=&cd=1&source=gbs_api,llama llama home with mama
9.78E+12,Llama Llama Nighty-night,Penguin,2012,A young llama follows the same bedtime routine every night.,14,Juvenile Fiction,4.5,2,US,US,http://books.google.com/books/content?id=yXwODAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=yXwODAAAQBAJ&printsec=frontcover&dq=isbn:9780670013272&hl=&cd=1&source=gbs_api,llama llama nighty-night
9.78E+12,Love You Forever,Firefly Books,1986,"As her son grows up from little boy to adult man, a mother secretly rocks him each night as he sleeps.",32,Juvenile Fiction,4.5,342,US,US,http://books.google.com/books/content?id=7ep09WAFbDwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=7ep09WAFbDwC&printsec=frontcover&dq=isbn:9780920668375&hl=&cd=1&source=gbs_api,love you forever
9.78E+12,Madeline,Viking Juvenile,1967,"Madeline, smallest and naughtiest of the twelve little charges of Miss Clavel, wakes up one night with an attack of appendicitis.",48,Juvenile Fiction,4,75,US,US,http://books.google.com/books/content?id=uH1FnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=uH1FnwEACAAJ&dq=isbn:9780670445806&hl=&cd=1&source=gbs_api,madeline
9.78E+12,Maisy Goes Camping,Candlewick Press (MA),2009-03,Maisy the mouse and her friends spend a night camping under the stars.,32,Juvenile Fiction,4,4,US,US,http://books.google.com/books/content?id=dX-pOwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=dX-pOwAACAAJ&dq=isbn:9780763643683&hl=&cd=1&source=gbs_api,maisy goes camping
9.78E+12,Maisy Goes to the Library,Candlewick Press,2009,Maisy goes to the library in search of a book about fish and a quiet place in which to read it.,32,Juvenile Fiction,4,6,US,US,http://books.google.com/books/content?id=q_mNYe-kM3EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=q_mNYe-kM3EC&printsec=frontcover&dq=isbn:9780763643713&hl=&cd=1&source=gbs_api,maisy goes to the library
9.78E+12,Mighty Monster Machines (Blaze and the Monster Machines),Golden Books,2015,"""Based on the teleplay ""Blaze of glory"" by Clark Stubbs.""",24,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=HrPZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=HrPZCwAAQBAJ&printsec=frontcover&dq=isbn:9780553524567&hl=&cd=1&source=gbs_api,mighty monster machines (blaze and the monster machines)
9.78E+12,Mike Mulligan and His Steam Shovel,Houghton Mifflin Harcourt,1967,"Threatened by competition from modern shovels, Mike proves the worth of his trusty old steam shovel, Mary Anne.",48,JUVENILE FICTION,4,30,US,US,http://books.google.com/books/content?id=yWnDLd9YDEQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=yWnDLd9YDEQC&pg=PP1&dq=isbn:9780395259399&hl=&cd=1&source=gbs_api,mike mulligan and his steam shovel
9.78E+12,Millions of Cats,Penguin,2006,How can an old man and his wife select one cat from a choice of millions and trillions?,32,Juvenile Fiction,4,40,US,US,http://books.google.com/books/content?id=ml8lDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=ml8lDwAAQBAJ&printsec=frontcover&dq=isbn:9780142407080&hl=&cd=1&source=gbs_api,millions of cats
9.78E+12,Miss Rumphius,Penguin,1985,"Seeking adventure in faraway places, Miss Rumphius fulfills her dream and then sets out to make the world more beautiful.",32,Juvenile Fiction,4,62,US,US,http://books.google.com/books/content?id=NKmLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=NKmLDQAAQBAJ&printsec=frontcover&dq=isbn:9780140505399&hl=&cd=1&source=gbs_api,miss rumphius
9.78E+12,Mortimer,NA,1985,"After attempts by his mother, his father, his brothers and sisters, and even two policemen, Mortimer finally goes to sleep.",24,Juvenile Fiction,4,9,US,US,http://books.google.com/books/content?id=6aZlRbyDGYsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=6aZlRbyDGYsC&dq=isbn:9780920303115&hl=&cd=1&source=gbs_api,mortimer
9.78E+12,Mr. Brown Can Moo! Can You?,Random House Books for Young Readers,1996,Mr. Brown is an expert at imitating all sorts of noises.,24,Juvenile Fiction,4,61,US,US,http://books.google.com/books/content?id=VsA3fMzENEIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=VsA3fMzENEIC&printsec=frontcover&dq=isbn:9780679882824&hl=&cd=1&source=gbs_api,mr. brown can moo! can you?
9.78E+12,"Night-Night, Little Pookie",Little Simon,8/29/17,"Get ready for bed with a little Pookie flair in this slumber time board book from the beloved and bestselling Sandra Boynton. Oh, Pooooooo-kie! It_Ê_s time for bed, now. Come out, Little Pookie. Oh, where can you be? It may be bedtime, but Pookie still has a whole night-night routine to finish: picking out pajamas, brushing teeth, washing up, and a little hide-and-seek. With Sandra Boynton_Ê_s signature charm and piggy pizzazz, this not-quite-ready-for-bed story proves that every Little Pookie loves a good night_Ê_s sleep.",18,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=cCg4MQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=cCg4MQAACAAJ&dq=isbn:9781481497718&hl=&cd=1&source=gbs_api,"night-night, little pookie"
9.78E+12,Olivia,Atheneum Books for Young Readers,10/1/04,It's everyone's favorite pig...it's OLIVIA! The Caldecott Honor Book and New York Times #1 bestseller is now available in a sturdy format perfect for pig-loving toddlers everywhere!,34,Juvenile Fiction,4,107,US,US,http://books.google.com/books/content?id=_zTvOgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=_zTvOgAACAAJ&dq=isbn:9780689874727&hl=&cd=1&source=gbs_api,olivia
9.78E+12,On the Night You Were Born,Feiwel & Friends,1/19/10,"On the night you were born, you brought wonder and magic to the world. The moon stayed up till morning. Polar bears danced. Here is a book that celebrates the one and only ever you! Now available in its entirety in board book format, Nancy Tillman_Ê_s masterpiece is perfect for acknowledging the special people in our lives that they are loved.",32,Juvenile Fiction,4.5,197,US,US,http://books.google.com/books/content?id=LwDDQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=LwDDQQAACAAJ&dq=isbn:9780312601553&hl=&cd=1&source=gbs_api,on the night you were born
9.78E+12,Owl Moon,Penguin,1987,"On a winter's night under a full moon, a father and daughter trek into the woods to see the Great Horned Owl.",32,Juvenile Fiction,4,97,US,US,http://books.google.com/books/content?id=TBUxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=TBUxDwAAQBAJ&printsec=frontcover&dq=isbn:9780399214578&hl=&cd=1&source=gbs_api,owl moon
9.78E+12,P Is for Potty!,Random House Books for Young Readers,2014,"In this interactive book with lift flaps, Elmo helps his little cousin Albie learn to use the potty.",12,Juvenile Fiction,4,1,US,US,http://books.google.com/books/content?id=zvcBDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=zvcBDAAAQBAJ&printsec=frontcover&dq=isbn:9780385383691&hl=&cd=1&source=gbs_api,p is for potty!
9.78E+12,Pajama Time!,Workman Publishing,4/1/00,"Pajama Time! is a good-night book with the irrepressible language, the inimitable illustrations, the irresistible cast of characters only Sandra Boynton could create. A jump-roping chicken and a pig on a swing. A Scottie in plaid pajamas and an elephant in a fuzzy one-piece with feet. And in sing-along nuttiness reminiscent of Barnyard Dance!, it's time to head to bed-to the beat: Pajammy to the left. Pajammy to the right. Jamma jamma jamma jamma P!J! Everybody's wearing them for dancing tonight. Jamma jamma jamma jamma P!J! Oversized lap edition also available_Êîperfect for reading aloud!",24,Juvenile Fiction,3.5,14,US,US,http://books.google.com/books/content?id=nrhRCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=nrhRCwAAQBAJ&dq=isbn:9780761119753&hl=&cd=1&source=gbs_api,pajama time!
9.78E+12,Pat the Bunny,Golden Books,1968,"Gives children opportunities to touch a rabbit, smell flowers, look in a mirror, and participate in other activities enjoyed by Paul and Judy.",20,Juvenile Fiction,3.5,10,US,US,http://books.google.com/books/content?id=zlyHHvgCZpAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=zlyHHvgCZpAC&printsec=frontcover&dq=isbn:9780307120007&hl=&cd=1&source=gbs_api,pat the bunny
9.78E+12,Pete the Cat: Rocking in My School Shoes,Harper Collins,7/26/11,"Pete the Cat is back_Êîand this time he_Ê_s rocking in his school shoes. Pete discovers the library, the lunchroom, the playground, and lots of other cool places at school. And no matter where he goes, Pete never stops moving and grooving and singing his song . . . because it_Ê_s all good.",40,Juvenile Fiction,4,25,US,US,http://books.google.com/books/content?id=t2KlwOaE6t0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=t2KlwOaE6t0C&printsec=frontcover&dq=isbn:9780061910241&hl=&cd=1&source=gbs_api,pete the cat: rocking in my school shoes
9.78E+12,"Polar Bear, Polar Bear, What Do You Hear?",Macmillan,9/15/97,"Zoo animals from polar bear to walrus make their distinctive sounds for each other, while children imitate the sounds for the zookeeper. On board pages.",28,Juvenile Fiction,4,49,US,US,http://books.google.com/books/content?id=FNnMSZ6N7pAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=FNnMSZ6N7pAC&printsec=frontcover&dq=isbn:9780805053883&hl=&cd=1&source=gbs_api,"polar bear, polar bear, what do you hear?"
9.78E+12,Potty,Candlewick Press,2010,"Baby, a toddler, decides to use the potty for the first time.",28,Juvenile Fiction,3.5,5,US,US,http://books.google.com/books/content?id=qRrbd_lxKp8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books?id=qRrbd_lxKp8C&printsec=frontcover&dq=isbn:9780763644765&hl=&cd=1&source=gbs_api,potty
9.78E+12,Press Here,Chronicle Books Llc,3/30/11,"Using no special effects other than the reader's imagination, a series of dots multiplies, grows, or changes color by pressing, tilting, or blowing on the previous page.",56,Juvenile Fiction,4.5,700,US,US,http://books.google.com/books/content?id=8nS1ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=8nS1ngEACAAJ&dq=isbn:9780811879545&hl=&cd=1&source=gbs_api,press here
9.78E+12,Rain Makes Applesauce,NA,1/1/64,Delightful and imaginative nonsense talk is enhanced by equally nonsensical drawings,32,Juvenile Fiction,4.5,7,US,US,http://books.google.com/books/content?id=zXCqWYD3Rd0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=zXCqWYD3Rd0C&dq=isbn:9780823400911&hl=&cd=1&source=gbs_api,rain makes applesauce
9.78E+12,"Sayonara, Mrs. Kackleman",Viking Books for Young Readers,1989,"Alexander and his older sister Lulu visit Japan and discover many fascinating things including fish markets, outdoor baths, futons, and a frog who writes haiku.",34,Juvenile Fiction,NA,NA,US,US,http://books.google.com/books/content?id=R5tmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books?id=R5tmQgAACAAJ&dq=isbn:9780670829453&hl=&cd=1&source=gbs_api,"sayonara, mrs. kackleman"
